Id,SalePrice
1461,121519.48656871128
1462,159637.89835116296
1463,187900.72801904645
1464,200719.15808522535
1465,199280.93485459065
1466,172150.5802380498
1467,175725.3694236852
1468,160007.05202636303
1469,199628.64494953043
1470,120940.92119812215
1471,168854.11352700426
1472,96224.90596214827
1473,95102.93526592854
1474,144991.2202554884
1475,107578.80816110563
1476,362520.99203367275
1477,254447.91123566474
1478,313770.71045338496
1479,302293.8390440048
1480,498234.833063712
1481,328114.6622079385
1482,208777.60502693919
1483,183516.5841356278
1484,159881.74008952235
1485,187666.14970685245
1486,189198.18229505248
1487,344355.74080852297
1488,228316.69315220995
1489,194714.27489119678
1490,250808.00688100068
1491,196485.22666556766
1492,97484.03835830074
1493,179764.5336858323
1494,304346.0233406848
1495,288971.24729589676
1496,232869.676634677
1497,184067.26453929942
1498,191445.86840953204
1499,169928.559995141
1500,159757.73132295193
1501,178058.8400473546
1502,139310.78474926148
1503,321372.76190047315
1504,239390.75294045502
1505,229172.85783113097
1506,191411.65423944168
1507,245082.90683993103
1508,200435.50069254692
1509,155763.7090506606
1510,145549.10443303242
1511,169178.3394188043
1512,171467.39524372146
1513,146193.0821878959
1514,158534.61361391153
1515,186091.4581155547
1516,153208.78860976058
1517,175133.58940212376
1518,130435.33581455286
1519,207643.68488019935
1520,125638.73734398746
1521,134112.95737830517
1522,175903.61020447986
1523,116853.01782366645
1524,127550.95661767923
1525,117872.07536080784
1526,111779.62290247304
1527,109362.9666239853
1528,132419.06956437766
1529,157802.33522643527
1530,192077.14517930616
1531,109526.13240775453
1532,92063.84552807936
1533,153908.1774400414
1534,125926.13322289649
1535,147164.1042547379
1536,104371.99465384187
1537,59240.8644209145
1538,151127.42963815518
1539,193392.9189789315
1540,84825.17630046417
1541,140722.63546525303
1542,157275.68508799933
1543,178345.96848263728
1544,84101.26978511081
1545,116715.1012174585
1546,136669.87260024986
1547,133573.48779737888
1548,141061.70027906372
1549,121057.54017903142
1550,136773.58043448126
1551,102338.04409863871
1552,140093.25960230434
1553,145076.78079433396
1554,114715.23941541158
1555,166703.56550734915
1556,83042.63090934796
1557,123300.24725390517
1558,105326.96357595052
1559,59389.774567843524
1560,128734.7724980805
1561,125050.09781914145
1562,130491.39232265454
1563,120552.63204776007
1564,159493.46430689478
1565,157224.6825748866
1566,237690.87818133252
1567,78603.31929950976
1568,238868.67450030652
1569,138457.6238707929
1570,130797.92846324603
1571,110995.3101433796
1572,141939.34718994173
1573,228441.92915765414
1574,119858.7156940414
1575,240737.08246577968
1576,231060.40093008426
1577,175421.9727039295
1578,146996.87420653042
1579,152009.60967482737
1580,194727.66012473914
1581,158141.82100991515
1582,125713.08922266698
1583,286287.3891678279
1584,214814.54318542904
1585,133629.36539365925
1586,77073.97086028177
1587,108732.90104931386
1588,146363.80396922625
1589,98715.24726883438
1590,126959.45407697365
1591,92934.43280962843
1592,121339.06438162395
1593,128981.86822783516
1594,129309.07543967749
1595,114276.32727589649
1596,217072.37321901615
1597,207385.80776981195
1598,231295.01188391578
1599,170296.31067189746
1600,160415.2540443303
1601,64954.60887745931
1602,118999.74242075952
1603,62474.20320992251
1604,261905.54945578525
1605,229173.54682474365
1606,162926.16817654727
1607,174922.41228227623
1608,216934.00669446643
1609,181548.60434940053
1610,152661.77131675626
1611,135863.67888190778
1612,173572.34152147488
1613,166160.84255136628
1614,124476.65386211594
1615,92042.22189923022
1616,78975.4598642347
1617,91614.49726908251
1618,138660.68501455005
1619,139561.07553463188
1620,148754.25377448072
1621,133707.17424605187
1622,145985.6133793394
1623,246046.17839435328
1624,202372.90863135393
1625,115252.45354487083
1626,168652.62437124978
1627,195602.03619906557
1628,275244.0662306906
1629,179998.14597169313
1630,358305.0158067885
1631,242476.36563311188
1632,259204.48842985605
1633,169580.97152997094
1634,185033.41546965705
1635,173338.50922534228
1636,151227.8838795983
1637,210479.71200092722
1638,181413.3800405511
1639,187129.07495881303
1640,237593.3248616781
1641,183082.10137431306
1642,251000.41950805942
1643,224211.18332110808
1644,247408.32926617912
1645,202740.21873521633
1646,154900.9959900661
1647,158950.41611888248
1648,128575.09246035213
1649,139292.53632880165
1650,112039.75007048229
1651,117877.93565526763
1652,97056.3036481833
1653,98235.31856238257
1654,146552.70477797807
1655,129002.44375658347
1656,142582.78022078247
1657,152560.8136469651
1658,147218.84667353326
1659,118005.54367036336
1660,154607.22366797394
1661,451311.8562772519
1662,402928.79902954825
1663,384194.3323202019
1664,581074.1906257306
1665,314517.05731953186
1666,311498.164071792
1667,393272.91450619855
1668,348521.5729207358
1669,314255.1931830673
1670,357311.95749372424
1671,270092.3634906247
1672,424159.6057165636
1673,290357.69458607887
1674,240770.41014963452
1675,201604.42570244108
1676,198625.11046082273
1677,225210.3413449201
1678,467201.75147668784
1679,402671.6150780623
1680,330341.3020878802
1681,250066.6657920977
1682,328730.2814167334
1683,186275.1454973933
1684,171901.79278248135
1685,171543.0732173745
1686,166266.78772659233
1687,166549.87587377295
1688,184285.40637940977
1689,188152.52030649738
1690,192574.79256278422
1691,182423.1027768503
1692,249933.96285514097
1693,165162.60556882573
1694,183764.4031797552
1695,164074.80331290353
1696,279567.3335348218
1697,169102.7298942632
1698,345566.1137364337
1699,317850.45312705316
1700,263416.9641611148
1701,273509.09815586766
1702,244810.83094201065
1703,242861.5783479709
1704,269850.29077924264
1705,233758.59282554878
1706,227651.85746998555
1707,205915.4505815556
1708,203711.58505813745
1709,260133.6518711656
1710,217850.36778831916
1711,278820.1681402234
1712,254604.72006056109
1713,286586.56134821393
1714,233637.43648814113
1715,211408.17014017614
1716,184625.4297821115
1717,173197.62675465693
1718,141524.8223624374
1719,211185.90140584687
1720,223831.036789366
1721,149986.5254357358
1722,122242.35920544018
1723,149982.46254043648
1724,202576.37679597674
1725,240164.83662865518
1726,183566.8245013433
1727,155743.26985699922
1728,160561.6932065185
1729,171089.30208072934
1730,151208.5390267724
1731,114387.1306334328
1732,126589.04182951835
1733,109441.47929015338
1734,121159.27475777583
1735,109686.62495459817
1736,103708.06571670438
1737,289274.7817233296
1738,270879.074704864
1739,226788.9941622701
1740,216830.24834816996
1741,194096.26983248186
1742,174356.72695194097
1743,177664.18191739512
1744,382057.90428412956
1745,215406.95538576558
1746,176817.52991839795
1747,219038.14254507955
1748,215239.73572121197
1749,141110.9717748031
1750,123912.06992460373
1751,243807.097796262
1752,111685.48206840169
1753,153798.29748471454
1754,192613.3109404653
1755,171418.01408719536
1756,127092.5028477417
1757,120694.61325203849
1758,148109.8653811591
1759,167568.04560303676
1760,164413.64532825112
1761,147803.17713715005
1762,180272.62093318327
1763,194565.85536420587
1764,117742.021507668
1765,143169.93121871073
1766,192796.01565081658
1767,219744.2032997642
1768,139894.0328682655
1769,168840.9902118755
1770,149398.7495386161
1771,118647.71776281462
1772,128825.6458973691
1773,121278.75880283797
1774,141735.67025098158
1775,142089.93751978112
1776,133017.219074596
1777,108357.598309769
1778,139733.83699969534
1779,135894.7647021124
1780,171958.16620697785
1781,125205.7284811463
1782,86703.77654601987
