Id,SalePrice
1461,120699.01784042991
1462,156613.1274108917
1463,183415.76276137
1464,193843.78615914454
1465,193628.21155782393
1466,172882.3532270583
1467,178300.3079121849
1468,163133.1163863039
1469,192634.7555151566
1470,121427.42250611134
1471,187486.19612273772
1472,96160.54321224627
1473,95491.0722109836
1474,147492.27357542096
1475,115044.2512819817
1476,371223.68397503253
1477,249736.16299589718
1478,290120.9421635391
1479,284268.5236836306
1480,492540.8887759197
1481,334507.1377961049
1482,210770.71346996244
1483,174217.73186878045
1484,161516.79450645507
1485,184702.22706486285
1486,193462.71321158245
1487,343932.6684257876
1488,240447.52411284586
1489,198475.75865091124
1490,225508.35960499872
1491,193329.0306717136
1492,92271.1210532262
1493,191243.25904140197
1494,292441.71846135077
1495,295796.0740151576
1496,236858.6315886025
1497,180422.19648757833
1498,165551.28806757653
1499,161614.4659238999
1500,154456.0691638547
1501,174204.25823238518
1502,144509.10200623
1503,292006.6057383822
1504,241335.31432086794
1505,228345.11061815516
1506,188847.85784288443
1507,247572.0791807457
1508,202918.61804840347
1509,166123.6183911647
1510,144384.90133834834
1511,146898.4360755072
1512,173327.4541222109
1513,150891.04511159362
1514,141694.0387726639
1515,197823.1532838604
1516,154590.55906614912
1517,166494.95833955306
1518,135109.75834870143
1519,215859.45113246108
1520,130568.42906663493
1521,132412.67477627538
1522,176384.86267335393
1523,112055.9675429177
1524,124841.39407420547
1525,122859.39718908667
1526,114585.00127468494
1527,107733.94607204138
1528,135691.1106942821
1529,149895.901890198
1530,178126.90137191062
1531,106052.22119007187
1532,98776.54836824519
1533,141557.7722249912
1534,124656.72086240572
1535,146503.05166786283
1536,107795.48215156491
1537,66465.88004455353
1538,151974.77412408034
1539,190770.4937054325
1540,93129.86628592244
1541,138028.99474426385
1542,141396.01329633791
1543,203111.48271517328
1544,84075.83167193794
1545,112259.93130327383
1546,133522.50860126107
1547,129400.09563736463
1548,138258.58914807896
1549,118858.64892250916
1550,135522.03444161493
1551,111689.3586851589
1552,132526.1204257292
1553,143910.06914726426
1554,117665.52627400277
1555,163515.14323563676
1556,87609.73118579727
1557,106336.63406577401
1558,97143.85887766328
1559,71631.1920058382
1560,130909.3061859455
1561,132373.32987666692
1562,129686.07187713389
1563,118739.34066882022
1564,151210.26313374867
1565,148756.31373755157
1566,242106.64584621348
1567,78987.682498806
1568,231702.52393080376
1569,127262.29393108786
1570,137183.37354740454
1571,124968.76799487916
1572,144173.90643036907
1573,240061.88582510082
1574,113708.65598642139
1575,226960.91894193742
1576,234283.3450907294
1577,185115.09896739785
1578,151742.31623249943
1579,145591.21288687142
1580,196512.33920905783
1581,152709.00457549706
1582,126308.42167178399
1583,307696.48277235485
1584,222510.20519597095
1585,138164.06886925822
1586,71941.31161742036
1587,102003.88699692968
1588,152365.84677496518
1589,97991.65407751285
1590,133509.49586805957
1591,94191.32951869775
1592,114889.50390646418
1593,130316.48505203679
1594,127671.22142350837
1595,108020.03754967643
1596,236745.17214189708
1597,192480.31404224946
1598,216625.35393154447
1599,174011.61939521757
1600,166617.9755837464
1601,63303.07397821618
1602,114129.04571819124
1603,74367.66073908003
1604,259713.2467339317
1605,245571.77617513266
1606,169178.8597909555
1607,165257.69241854936
1608,212572.93300552593
1609,184126.9477153112
1610,151046.1860861394
1611,139393.68401355954
1612,171502.6155792767
1613,162127.47002168946
1614,124982.33519038872
1615,90214.93100949895
1616,76173.78832078417
1617,92168.37650510145
1618,124557.73227368746
1619,131773.62377369343
1620,158463.4698231367
1621,137218.87775823823
1622,142313.70663438743
1623,270695.50335766736
1624,207748.76316153904
1625,123464.98172357166
1626,169503.3826812567
1627,191287.24912728538
1628,274914.30993848783
1629,184118.38920620468
1630,342930.0564141916
1631,227757.0241016982
1632,245622.0758669984
1633,172737.23600890266
1634,183960.04210679384
1635,176977.40064096672
1636,153508.66072332254
1637,198259.9111175259
1638,182375.68323997708
1639,188475.39799760527
1640,254942.55320986873
1641,183908.0789875014
1642,233752.92275363876
1643,219591.53222801173
1644,229992.27582561265
1645,194756.8666623757
1646,159052.5647493106
1647,162657.25761198284
1648,131734.72364333045
1649,139025.39782832115
1650,114244.77546807007
1651,121285.7139133648
1652,96904.7339471323
1653,96147.74120301913
1654,148445.60863585188
1655,140084.85926179428
1656,142679.12618980976
1657,149912.053673783
1658,144078.5322797589
1659,124104.55167729946
1660,153171.82947500184
1661,438239.0334561897
1662,405816.1755172616
1663,391980.22261190973
1664,353716.980026955
1665,303142.19406471564
1666,331434.59626285906
1667,386735.6291961165
1668,336255.09807195835
1669,305993.21208215156
1670,351303.8749016962
1671,258600.89277311706
1672,419415.98972264346
1673,288262.598858071
1674,247108.91778527122
1675,191917.50325066672
1676,192665.58652640175
1677,222561.94898668898
1678,447736.3463107724
1679,397938.93858305004
1680,336570.97737104795
1681,253489.07113167958
1682,329356.69618202175
1683,178998.75507373334
1684,176004.81840481143
1685,176457.9615395437
1686,166729.16868811043
1687,171919.19848000142
1688,189554.68491356447
1689,195151.10855843136
1690,196066.69958632614
1691,183411.41090884674
1692,268874.14591764077
1693,167963.1026841259
1694,183453.37914256382
1695,168073.50673233185
1696,271725.60027321795
1697,172371.8585537541
1698,360186.85555255326
1699,318426.11417970975
1700,249595.55013101242
1701,272659.814659549
1702,240450.04919470174
1703,241471.04931429625
1704,284371.24038775836
1705,238214.08323086833
1706,371714.9583476379
1707,216358.59796442653
1708,203170.80547971098
1709,270280.0339041748
1710,220552.16505399154
1711,266743.79577120347
1712,257340.3629701711
1713,276557.78658619965
1714,225945.76624272083
1715,209648.01190285553
1716,183761.7159523375
1717,177391.03599032795
1718,137119.3831795461
1719,203478.68304310465
1720,249454.83571295397
1721,165753.0347410586
1722,123548.25137539674
1723,157473.6461742294
1724,206266.33528888808
1725,234344.6259231446
1726,182803.16280266675
1727,153104.44267823326
1728,178042.38230555248
1729,167280.08342966376
1730,158047.12159270537
1731,122656.74084104077
1732,128528.82096161018
1733,115372.94123560269
1734,113727.21838805756
1735,130005.71516835174
1736,111598.51150669207
1737,316986.11730905774
1738,236878.8853547013
1739,236061.31356848247
1740,199961.30041930848
1741,185778.30837378613
1742,172127.0143763391
1743,177063.65070326527
1744,306930.20119613956
1745,216560.64364667365
1746,187875.97843801393
1747,214945.17137321125
1748,215456.9831760373
1749,147127.614585857
1750,126876.23929938814
1751,244128.121528426
1752,118206.6956143934
1753,150385.67479424464
1754,196630.43566543784
1755,164789.75689256674
1756,126020.04642706327
1757,121199.23939243553
1758,142809.17263597104
1759,161198.2658510718
1760,164566.00380706176
1761,142942.22980098144
1762,175742.1896078486
1763,185955.35832542914
1764,114101.84121319155
1765,149192.48153368884
1766,184174.54264673148
1767,214489.68449679116
1768,142125.29535762855
1769,177456.7157300191
1770,151710.9683107863
1771,126689.25428719775
1772,133404.7497796151
1773,128461.34087480715
1774,140511.04413373175
1775,142643.57510142945
1776,130819.58694066448
1777,110761.66854614652
1778,138063.11625260697
1779,114206.83065481053
1780,181982.311248524
1781,129516.64426111343
1782,90273.19519380764
1783,141238.15491978393
1784,104826.28658761477
1785,121234.63771690743
1786,146871.0472358974
1787,169858.98036680452
1788,61275.8527568461
1789,98727.47639934903
1790,80569.01040349258
1791,181533.44894058618
1792,157274.14652250666
1793,130156.03565732262
1794,151388.09537579695
1795,135221.12911987782
1796,130221.39961455275
1797,115420.95747975433
1798,121918.69674707222
1799,110908.6652996953
