Id,SalePrice
1461,120562.92859998683
1462,152865.7780381236
1463,183926.08960749744
1464,198646.91887199407
1465,201301.63083537418
1466,171003.1080978708
1467,177751.30080379764
1468,159967.44971617943
1469,197495.71785231293
1470,121064.68581592845
1471,179046.30539641375
1472,97491.83843225823
1473,95222.30505851876
1474,143631.65766152728
1475,106580.35427468564
1476,357499.5651487519
1477,250647.26849985603
1478,307941.4735095758
1479,303466.6651909156
1480,481553.63245019136
1481,326460.64326883486
1482,212216.84114319202
1483,182234.71862782465
1484,160483.47443724878
1485,193990.4543437505
1486,191908.88806927772
1487,341574.74518013763
1488,238422.51444349115
1489,191860.3549931399
1490,246692.92109726832
1491,196109.7572054556
1492,95334.74439286006
1493,186077.5956453018
1494,301909.8226559387
1495,289023.34191905503
1496,234175.37145794422
1497,182327.79296605638
1498,184260.6179399161
1499,169652.77398516596
1500,159810.882884168
1501,175538.93648203913
1502,142303.19309833235
1503,302667.3824469458
1504,240782.92079349284
1505,227998.9639033892
1506,189018.41298299356
1507,242749.6505058199
1508,200659.73168353346
1509,158581.46767955628
1510,144770.294078511
1511,161466.07183286134
1512,174357.50288873547
1513,150965.40330956574
1514,156983.16922468712
1515,188671.03288015898
1516,154818.53037541054
1517,172558.74443554055
1518,130352.71942975862
1519,206595.21317940165
1520,126348.09693593488
1521,131803.43682701964
1522,177331.56084885835
1523,114134.18457295308
1524,126801.24187326824
1525,117882.6461514553
1526,110932.37119725817
1527,109762.08573966016
1528,135129.1912698632
1529,154128.9390053652
1530,189425.1961715561
1531,108817.06012424556
1532,95292.56706708738
1533,148578.34477522544
1534,125901.27538201121
1535,146540.29154662893
1536,105687.29824573816
1537,59671.8866744207
1538,150024.9576725022
1539,194430.40316091003
1540,90397.15254540902
1541,138782.02570639146
1542,148045.56454264524
1543,177727.82463011463
1544,86926.77905926052
1545,118346.43202059796
1546,138140.37054404157
1547,131167.10476151874
1548,141707.7543829978
1549,122307.9269154788
1550,136422.97177734875
1551,104202.87972890165
1552,137793.52878519698
1553,144916.18460902918
1554,116124.18949708554
1555,162521.58362874872
1556,84788.75411537594
1557,114747.87642485795
1558,103595.36951234278
1559,61301.1013495441
1560,131821.8576777568
1561,121402.25078786355
1562,130008.78045712803
1563,119163.0429874593
1564,157023.2003759678
1565,154069.93083481368
1566,237701.25952688156
1567,78299.1038135413
1568,237940.8445482941
1569,130396.6567824875
1570,135335.99159699885
1571,115573.88476380926
1572,140109.60164827094
1573,226434.8306178363
1574,119484.81062830321
1575,238427.102498249
1576,238698.54884844477
1577,176541.84971644258
1578,148610.1645501522
1579,149955.03322958102
1580,195891.4886850951
1581,157208.19799530457
1582,125941.13360102655
1583,283304.40176971705
1584,215367.95974901563
1585,133739.2120955104
1586,70554.09777269326
1587,110106.14172006873
1588,148859.20451697498
1589,97532.6199542069
1590,130167.73202116704
1591,91465.70857472514
1592,118368.76637145308
1593,128862.72468587226
1594,126709.77994429739
1595,110759.44054488579
1596,214121.88501207254
1597,202344.31532319315
1598,233085.43536473165
1599,166645.24769880265
1600,158191.35520127995
1601,65737.85437664966
1602,118789.56277035119
1603,66618.20585725423
1604,259572.63299427883
1605,234323.82004538388
1606,166455.98694257266
1607,176926.7220558157
1608,217469.21513599347
1609,180869.4629448801
1610,153368.00364399972
1611,137215.4364384696
1612,172866.9771441792
1613,165124.84256620065
1614,126777.23090351964
1615,93643.23616885855
1616,79164.19822930114
1617,93298.44889238886
1618,133757.4643580169
1619,140475.61253112095
1620,146912.37495452928
1621,135044.02009413874
1622,145093.45231898187
1623,250271.83170382702
1624,205353.32797862403
1625,115989.21773195855
1626,171292.8417935848
1627,193921.53678728695
1628,277958.1886972979
1629,183307.90863787048
1630,351076.8786036741
1631,237670.04507354213
1632,253170.8352913342
1633,175600.61214794585
1634,185196.82551963563
1635,173629.47127777888
1636,151942.4280862191
1637,205234.2675620933
1638,179409.50027988874
1639,189579.16462121406
1640,243856.79597094838
1641,183426.93388325992
1642,249918.85053978648
1643,218706.70452046485
1644,242802.43243775616
1645,198545.30245322618
1646,156818.9960768695
1647,160401.47326476887
1648,128723.84627907154
1649,140353.2125253151
1650,113284.16235926165
1651,119106.68031895635
1652,97767.06967548722
1653,99547.06374913082
1654,144053.5387899883
