Id,SalePrice
1461,122164.59038974409
1462,155635.65577469397
1463,186634.59201728238
1464,201956.37503400588
1465,197420.57641993632
1466,171418.0525068445
1467,179523.92873630018
1468,161956.16091968497
1469,194975.95876573815
1470,123302.26414309414
1471,177421.7341097864
1472,98017.21604083774
1473,96734.94619817809
1474,142941.9658586182
1475,110015.7655425042
1476,354594.46196460945
1477,250562.53452427743
1478,308386.8374551869
1479,300712.3152291297
1480,538516.2799462635
1481,351571.1052375588
1482,211420.1695022192
1483,184353.43913123073
1484,161488.36615366928
1485,194011.5248414537
1486,190535.80144035866
1487,352794.25467256055
1488,240282.96523522344
1489,190875.7020159498
1490,250175.05967140498
1491,191984.8182683506
1492,95518.13410638855
1493,176133.7783908571
1494,306519.76970218366
1495,288138.8977944283
1496,231423.9508118592
1497,187504.9037046622
1498,197481.56679784678
1499,172112.15955255277
1500,160976.8437876653
1501,176213.106017657
1502,144407.01750510163
1503,315214.35119191406
1504,243610.15556331995
1505,233424.89652856142
1506,189396.07914854994
1507,243216.74012688705
1508,202180.1715917043
1509,157982.29421894107
1510,146377.65142449306
1511,171403.57355757328
1512,173157.9757779171
1513,147723.3971621573
1514,158103.71610626834
1515,183225.9749706683
1516,153309.88665460626
1517,170217.66280180606
1518,132037.36293717346
1519,202150.31151746298
1520,129345.20785242092
1521,134551.94516223372
1522,171951.44750377914
1523,118222.06143347619
1524,126745.36015493356
1525,119732.79917385492
1526,113867.02706946536
1527,112587.33300853724
1528,133794.85813784774
1529,156618.28482809148
1530,187277.83525181215
1531,108465.55701581822
1532,95611.80280393109
1533,145746.18449507334
1534,124594.36055439248
1535,144574.77195584
1536,107458.93874214316
1537,61316.78485492108
1538,148187.20749750567
1539,188052.17357091786
1540,81770.52434226505
1541,137336.2203995741
1542,146767.44545135883
1543,176644.0774680237
1544,88999.53670504566
1545,118157.6795185087
1546,136528.04033583013
1547,132132.69175861852
1548,139735.68168867135
1549,121169.38121795656
1550,137594.7226141334
1551,104642.70919349835
1552,138192.94731901935
1553,139643.74037492683
1554,119212.87540614394
1555,164014.30155272328
1556,86644.25782979655
1557,114624.99798246165
1558,104810.28316601906
1559,62925.37079305355
1560,133265.55890556343
1561,113364.90600823933
1562,129426.74737874045
1563,119489.17511726989
1564,160117.8813773408
1565,152140.53989541408
1566,237168.62938310808
1567,80942.73290307674
1568,254158.25890089516
1569,132281.58259720096
1570,132796.71919558287
1571,114907.8380732687
1572,138801.03126833175
1573,209252.56513748216
1574,114616.04937887892
1575,247328.82210722863
1576,232129.55610825875
