Id,SalePrice
1461,125255.29
1462,160757.03
1463,191708.84
1464,196915.03
1465,179803.88
1466,176023.53
1467,173154.77
1468,165202.23
1469,188316.66
1470,124014.02
1471,195480.1
1472,94531.0
1473,97679.305
1474,152179.02
1475,116182.67
1476,377053.9
1477,249370.66
1478,286511.22
1479,276963.56
1480,518460.38
1481,324114.5
1482,205942.92
1483,174027.72
1484,162617.72
1485,175651.77
1486,194607.53
1487,335406.22
1488,238490.44
1489,207541.73
1490,216827.58
1491,190993.12
1492,94672.82
1493,192381.17
1494,293198.0
1495,297522.25
1496,244674.27
1497,178692.05
1498,159111.9
1499,158674.12
1500,147131.22
1501,176854.27
1502,147002.47
1503,301848.94
1504,240886.45
1505,226850.6
1506,183410.72
1507,241111.45
1508,193552.89
1509,165509.42
1510,146544.47
1511,144007.19
1512,170464.22
1513,145879.2
1514,149453.78
1515,190336.89
1516,151226.33
1517,163738.34
1518,138812.03
1519,225860.39
1520,136113.66
1521,135924.78
1522,175268.23
1523,112618.82
1524,120988.35
1525,125973.586
1526,119597.49
1527,106558.516
1528,129678.766
1529,149705.42
1530,170013.2
1531,114568.1
1532,102180.49
1533,144521.2
1534,122732.26
1535,145956.03
1536,110821.54
1537,71220.336
1538,162313.42
1539,196190.17
1540,84281.09
1541,139735.69
1542,135754.81
1543,221214.66
1544,79842.266
1545,105110.46
1546,129614.72
1547,132569.95
1548,130882.83
1549,112199.445
1550,138175.81
1551,117217.6
1552,138609.64
1553,146373.23
1554,117924.77
1555,171462.05
1556,86326.04
1557,111628.12
1558,94466.29
1559,76872.836
1560,131075.31
1561,132496.77
1562,127925.79
1563,120784.52
1564,152256.1
1565,147631.73
1566,238707.28
1567,73665.75
1568,216441.03
1569,132808.61
1570,137556.67
1571,123813.484
1572,146683.17
1573,253819.28
1574,103343.57
1575,233060.22
1576,233798.42
1577,195991.38
1578,146979.34
1579,149489.12
1580,195551.88
1581,146314.2
1582,128590.34
1583,322913.7
1584,227892.94
1585,141876.0
1586,73756.51
1587,99339.97
1588,150943.19
1589,98837.42
1590,131890.23
1591,93156.875
1592,116129.836
1593,127443.83
1594,124424.625
1595,107707.01
1596,234261.55
1597,182002.31
1598,212068.72
1599,182148.86
1600,182549.53
1601,66504.86
1602,114011.56
1603,83805.234
1604,265918.7
1605,246342.02
1606,172178.78
1607,159158.34
1608,213159.19
1609,195547.22
1610,150011.97
1611,138124.3
1612,169121.84
1613,160746.16
1614,120843.4
1615,84697.1
1616,74459.87
1617,89623.945
1618,122183.13
1619,140494.14
1620,160497.84
1621,140468.02
1622,136958.86
1623,282992.12
1624,221240.61
1625,123141.44
1626,164994.23
1627,190476.53
1628,274935.6
1629,182112.22
1630,357750.47
1631,212188.69
1632,231653.33
1633,165735.45
1634,186565.38
1635,179750.03
1636,157299.88
1637,183265.6
1638,191242.83
1639,179601.81
1640,241619.94
1641,177675.86
1642,222323.11
1643,227523.55
1644,232291.12
1645,192644.45
1646,157838.75
1647,160773.3
1648,134274.84
1649,137607.72
1650,113713.92
1651,119890.75
1652,95558.97
1653,96216.28
1654,149895.14
1655,143367.25
1656,145362.31
1657,149506.38
1658,146481.6
1659,124652.78
1660,157468.28
1661,455264.03
1662,396465.0
1663,392447.03
1664,285584.53
1665,306019.03
1666,329973.6
1667,369828.72
1668,326282.94
1669,297310.94
1670,367176.8
1671,256742.66
1672,463933.1
1673,306208.78
1674,254675.44
1675,180312.5
1676,190668.81
1677,218089.11
1678,465521.94
1679,381913.12
1680,343097.0
1681,257477.77
1682,321545.6
1683,170807.1
1684,174598.58
1685,172314.3
1686,168601.05
1687,162172.78
1688,189754.38
1689,199054.84
1690,193875.62
1691,177904.1
1692,266443.4
1693,161400.08
1694,181062.42
1695,167039.0
1696,281523.72
1697,171876.75
1698,372528.88
1699,313468.25
1700,243959.66
1701,267970.84
1702,241187.12
1703,254174.14
1704,284766.2
1705,233872.9
1706,429506.34
1707,220092.64
1708,208329.39
1709,269681.88
1710,225518.81
1711,253534.53
1712,269609.62
1713,279911.03
1714,223561.17
1715,209661.4
1716,187609.84
1717,175235.64
1718,136731.9
1719,202517.97
1720,249471.5
1721,171207.8
1722,117079.18
1723,152134.31
1724,208276.95
1725,232255.9
1726,184148.06
1727,157142.44
1728,178034.95
1729,161169.67
1730,156439.66
1731,120070.28
1732,132242.14
1733,118525.95
1734,118463.69
1735,136371.83
1736,117181.27
1737,333765.47
1738,216006.34
1739,265638.88
1740,222126.44
1741,204371.05
1742,171148.55
1743,175327.58
1744,304887.3
1745,213783.17
1746,194113.19
1747,221972.7
1748,213354.23
1749,150249.94
1750,131118.08
1751,228879.81
1752,120164.1
1753,146309.88
1754,195201.95
1755,166817.56
1756,121927.516
1757,122536.83
1758,141066.22
1759,164532.89
1760,162159.17
1761,138696.64
1762,177152.03
1763,177167.92
1764,117288.83
1765,150649.95
1766,179334.12
1767,205359.45
1768,151102.34
1769,177402.6
1770,147864.94
1771,133574.94
1772,135695.92
1773,126038.35
1774,133419.1
1775,140011.4
1776,127977.164
1777,115580.81
1778,139149.5
1779,115848.31
1780,176083.14
1781,128178.83
1782,98782.766
1783,140400.64
1784,107831.37
1785,116340.01
1786,142655.86
1787,167437.89
1788,55604.895
1789,99962.26
1790,87080.805
1791,185267.69
1792,152334.1
1793,133046.56
1794,147294.08
1795,135368.64
1796,119082.03
1797,110846.17
1798,122776.87
1799,108395.05
1800,130054.03
1801,122624.51
1802,130627.945
1803,150891.67
1804,144818.11
1805,136770.77
1806,114634.875
1807,126168.48
1808,125812.34
1809,118581.92
1810,148757.44
1811,95181.24
1812,99638.46
1813,123304.31
1814,96346.766
1815,52918.23
1816,97081.78
1817,108929.25
1818,139046.69
1819,122681.01
1820,65392.78
1821,111071.984
1822,151082.31
1823,51202.543
1824,137064.83
1825,134863.02
1826,101358.914
1827,102747.16
1828,141335.0
1829,111220.17
1830,143417.31
1831,160780.34
1832,86864.984
1833,139535.8
1834,122331.21
1835,135668.1
1836,131144.22
1837,88539.414
1838,123362.77
1839,87139.79
1840,168518.73
1841,148800.98
1842,79392.16
1843,137573.47
1844,137423.19
1845,138268.61
1846,155047.5
1847,162809.98
1848,51946.176
1849,114125.03
1850,119765.38
1851,156801.72
1852,126894.43
1853,132850.53
1854,175840.31
1855,143177.19
1856,223365.31
1857,161402.08
1858,140415.78
1859,121331.875
1860,148327.34
1861,120222.33
1862,289235.2
1863,281760.62
1864,281760.62
1865,335293.0
1866,340780.4
1867,237227.16
1868,299153.38
1869,203850.14
1870,230570.03
1871,252850.22
1872,171895.77
1873,232556.23
1874,147004.3
1875,200843.67
1876,192588.8
1877,214819.77
1878,211815.25
1879,132388.14
1880,137043.12
1881,236928.48
1882,248329.75
1883,191504.0
1884,206816.8
1885,263500.75
1886,306704.75
1887,204744.05
1888,276693.47
1889,160765.47
1890,120163.3
1891,137075.55
1892,101829.016
1893,124023.6
1894,125216.234
1895,141511.55
1896,128235.68
1897,121230.67
1898,112228.98
1899,160248.39
1900,149012.16
1901,172999.45
1902,146098.9
1903,217665.02
1904,141144.27
1905,193958.11
1906,139503.86
1907,198674.78
1908,111379.39
1909,130831.79
1910,120517.01
1911,213455.78
1912,305017.3
1913,147415.22
1914,57554.2
1915,322053.8
1916,65615.12
1917,263117.56
1918,140835.55
1919,165803.9
1920,142573.7
1921,435063.12
1922,326014.2
1923,203578.94
1924,217191.83
1925,206088.31
1926,396931.1
1927,135318.69
1928,149287.53
1929,119973.79
1930,132938.88
1931,149197.02
1932,143051.77
1933,182349.44
1934,184275.61
1935,168271.9
1936,187887.56
1937,185226.16
1938,172238.72
1939,233225.66
1940,176672.88
1941,176074.4
1942,180044.61
1943,207058.36
1944,346511.25
1945,388738.44
1946,142759.97
1947,323019.66
1948,175242.33
1949,251860.12
1950,183872.2
1951,253681.58
1952,206430.58
1953,165468.86
1954,187979.5
1955,134553.4
1956,265228.28
1957,149444.52
1958,323385.53
1959,139306.31
1960,116242.52
1961,121354.56
1962,96090.1
1963,104278.75
1964,107576.836
1965,144250.77
1966,138529.69
1967,283696.03
1968,445663.34
1969,420141.0
1970,474573.66
1971,440719.1
1972,397124.97
1973,255824.89
1974,336229.94
1975,312876.0
1976,276773.44
1977,365068.9
1978,371376.4
1979,328832.9
1980,193587.6
1981,350028.2
1982,226097.23
1983,207890.58
1984,167205.39
1985,222075.81
1986,215930.14
1987,184158.08
1988,176458.36
1989,187612.17
1990,216016.64
1991,246483.95
1992,212535.4
1993,167121.38
1994,233052.0
1995,185733.66
1996,252561.02
1997,298889.6
1998,331645.66
1999,256810.73
2000,313290.72
2001,271097.56
2002,246028.81
2003,254135.61
2004,266196.53
2005,223516.83
2006,228788.38
2007,246195.45
2008,221700.62
2009,190152.02
2010,191686.36
2011,130949.0
2012,179261.11
2013,183057.73
2014,181368.67
2015,203178.03
2016,192944.89
2017,196372.5
2018,121317.65
2019,133714.62
2020,107716.97
2021,113226.42
2022,180585.44
2023,139912.23
2024,244194.53
2025,366892.6
2026,173135.94
2027,152177.56
2028,148367.81
2029,168705.42
2030,270955.66
2031,236087.4
2032,256498.42
2033,268167.94
2034,156363.0
2035,212111.0
2036,192611.94
2037,191612.69
2038,289382.78
2039,235063.39
2040,258542.47
2041,284773.25
2042,203681.08
2043,172251.53
2044,161995.94
2045,217462.52
2046,141365.73
2047,147266.83
2048,138513.17
2049,135669.78
2050,182702.98
2051,109116.72
2052,132888.17
2053,148967.4
2054,79351.586
2055,167103.05
2056,136134.16
2057,117940.63
2058,231555.7
2059,138054.64
2060,168892.48
2061,183166.34
2062,135308.89
2063,114652.16
2064,140003.67
2065,119326.11
2066,164531.02
2067,114371.055
2068,140777.27
2069,84378.56
2070,111614.06
2071,92462.69
2072,128310.43
2073,139455.19
2074,184337.83
2075,147541.94
2076,124507.36
2077,155237.78
2078,129879.64
2079,127849.81
2080,120182.55
2081,125848.22
2082,126757.63
2083,148132.55
2084,114484.875
2085,124993.24
2086,118787.58
2087,117487.55
2088,99733.34
2089,80404.2
2090,135735.78
2091,122599.016
2092,128688.98
2093,113304.945
2094,114422.984
2095,146486.34
2096,79898.71
2097,96550.87
2098,148291.42
2099,55135.66
2100,82792.06
2101,120664.555
2102,122844.21
2103,106253.875
2104,134489.89
2105,126592.13
2106,66910.42
2107,220266.7
2108,113782.375
2109,107692.11
2110,127909.445
2111,144294.92
2112,143121.62
2113,120627.85
2114,111875.48
2115,161121.4
2116,119722.1
2117,151728.47
2118,121530.6
2119,104919.97
2120,112866.87
2121,91252.12
2122,102121.555
2123,87540.77
2124,162095.77
2125,132325.4
2126,148437.86
2127,156380.0
2128,132637.36
2129,100524.77
2130,141140.36
2131,152386.98
2132,116216.586
2133,120968.51
2134,121240.734
2135,95706.625
2136,75493.086
2137,113951.34
2138,132382.97
2139,150634.88
2140,140873.56
2141,147359.42
2142,129232.21
