Id,SalePrice
1461,120040.85
1462,159583.61
1463,188186.31
1464,192737.62
1465,178818.03
1466,174569.11
1467,174047.62
1468,168055.23
1469,188659.1
1470,127249.51
1471,194386.61
1472,89464.85
1473,99175.445
1474,149641.47
1475,128420.98
1476,403841.84
1477,263904.66
1478,288625.4
1479,289642.3
1480,535246.25
1481,338060.38
1482,198892.6
1483,170019.05
1484,169138.3
1485,185506.36
1486,191681.23
1487,346022.84
1488,241315.27
1489,197547.97
1490,219866.28
1491,191681.23
1492,95938.195
1493,188641.64
1494,319243.25
1495,313383.34
1496,236932.33
1497,177677.56
1498,158408.77
1499,151198.2
1500,136711.95
1501,177855.23
1502,141750.89
1503,303302.12
1504,241118.36
1505,229804.56
1506,187346.84
1507,249147.2
1508,200332.33
1509,173514.64
1510,144077.11
1511,140558.33
1512,169681.31
1513,144242.38
1514,159583.61
1515,211452.97
1516,162483.17
1517,158408.77
1518,133877.31
1519,202954.55
1520,133508.08
1521,136444.81
1522,171560.84
1523,106052.82
1524,124651.95
1525,125693.375
1526,120987.55
1527,105773.74
1528,132193.84
1529,149652.45
1530,178374.67
1531,109798.99
1532,93409.98
1533,136735.16
1534,124192.38
1535,151921.47
1536,109986.17
1537,75574.484
1538,145044.64
1539,181052.06
1540,78688.79
1541,141598.89
1542,139477.39
1543,222349.83
1544,72884.625
1545,106974.25
1546,119886.86
1547,133087.3
1548,132193.84
1549,93751.61
1550,140610.89
1551,111102.29
1552,143071.81
1553,152697.28
1554,119176.33
1555,169275.78
1556,89776.9
1557,109006.57
1558,85439.75
1559,55126.46
1560,135692.81
1561,139216.39
1562,127228.27
1563,118964.21
1564,159583.61
1565,149652.45
1566,241315.27
1567,78012.71
1568,227685.03
1569,138102.05
1570,134074.97
1571,121265.25
1572,144077.11
1573,240577.89
1574,107807.51
1575,229116.11
1576,249571.69
1577,190402.06
1578,144242.38
1579,144231.78
1580,192797.56
1581,146615.48
1582,132514.84
1583,333227.97
1584,217119.97
1585,140610.89
1586,80107.99
1587,94349.875
1588,149652.45
1589,101852.13
1590,135918.69
1591,102991.14
1592,111407.33
1593,132220.33
1594,132175.83
1595,108119.9
1596,240947.56
1597,189113.58
1598,213161.02
1599,180145.1
1600,174077.67
1601,72730.13
1602,111854.68
1603,70292.71
1604,275176.16
1605,234356.95
1606,173161.05
1607,158093.5
1608,211465.67
1609,191863.2
1610,150549.14
1611,140741.42
1612,158362.4
1613,151198.2
1614,122800.87
1615,84557.234
1616,69696.21
1617,89621.47
1618,123345.24
1619,139625.66
1620,160471.22
1621,140741.42
1622,139627.12
1623,262758.47
1624,214164.77
1625,128840.39
1626,167263.45
1627,188641.64
1628,275465.5
1629,177691.28
1630,357713.62
1631,229116.11
1632,242166.89
1633,167217.98
1634,188841.08
1635,177869.48
1636,151041.39
1637,200051.48
1638,191409.78
1639,188641.64
1640,253259.03
1641,177691.28
1642,230705.53
1643,232084.53
1644,229116.11
1645,192327.44
1646,159749.28
1647,169831.39
1648,135450.27
1649,136646.25
1650,118531.375
1651,121265.25
1652,89179.82
1653,89287.305
1654,149979.08
1655,148127.17
1656,144077.11
1657,149978.22
1658,141750.89
1659,140164.66
1660,153785.75
1661,444873.1
1662,444873.1
1663,411971.9
1664,230044.66
1665,306686.03
1666,321807.88
1667,339886.22
1668,329742.38
1669,301858.16
1670,357206.72
1671,225581.4
1672,445479.78
1673,315396.1
1674,238696.58
1675,182916.38
1676,187008.03
1677,215938.38
1678,450207.28
1679,369420.84
1680,349711.88
1681,254956.11
1682,299277.8
1683,171918.55
1684,176797.44
1685,174518.0
1686,171240.78
1687,169681.31
1688,188595.23
1689,200051.48
